14.0, 0.0, 9, 7, 12, 7, 9, 14, 8, 5, 4, 2, 4.0, 21.86111, 6, 4, 2, 2, 47, 75, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 8, 0, 4
6.0, 1.0, 9, 7, 12, 7, 13, 15, 8, 5, 3, 3, 4.0, 4.2, 4, 5, 4, 5, 47, 85, 3, 13, 2, 20, 0, 1, 2, 0, 8, 8, 14, 2, 2
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
7.0, 14.0, 9, 7, 12, 7, 12, 9, 8, 5, 4, 4, 10.0, 10.0, 6, 4, 2, 2, 47, 78, 3, 13, 2, 20, 1, 1, 0, 0, 2, 6, 10, 0, 4
?, ?, 8, 7, 11, 7, 15, 17, 7, 5, 5, 5, ?, ?, 5, 6, 5, 6, 49, 88, 2, 12, 2, 20, 1, 1, 1, 1, 8, 8, 14, 1, 4
3.0, 4.0, 9, 7, 12, 7, 10, 10, 8, 5, 3, 1, 5.0, 21.75926, 3, 3, 6, 3, 44, 79, 3, 13, 2, 20, 1, 1, 2, 2, 8, 8, 14, 2, 5
0.0, 131.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 2, ?, 12.418011, 4, 4, 2, 4, 47, 83, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 13, 0, 4
6.0, 1.0, 9, 7, 12, 7, 12, 14, 8, 5, 2, 4, 0.5, 2.20339, 6, 4, 4, 5, 47, 84, 3, 13, 2, 20, 0, 1, 0, 0, 5, 7, 13, 0, 2
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
9.0, 104.0, 9, 7, 12, 7, 15, 8, 8, 5, 5, 4, ?, 19.95644, 6, 4, 3, 1, 47, 77, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 13, 0, 3
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
3.0, 11.0, 9, 7, 12, 7, 11, 12, 8, 5, 3, 1, 1.0, 1.0, 4, 5, 6, 3, 47, 81, 3, 13, 2, 20, 0, 1, 0, 0, 3, 7, 11, 0, 5
7.0, 0.0, 9, 7, 12, 7, 12, 15, 8, 5, 4, 1, 4.0, 23.922619, 4, 5, 2, 2, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
6.0, 1.0, 9, 7, 12, 7, 13, 15, 8, 5, 3, 3, 4.0, 4.2, 4, 5, 4, 5, 47, 85, 3, 13, 2, 20, 0, 1, 2, 0, 8, 8, 14, 2, 2
14.0, 0.0, 9, 7, 12, 7, 9, 14, 8, 5, 4, 2, 4.0, 21.86111, 6, 4, 2, 2, 47, 75, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 8, 0, 4
0.0, 131.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 2, ?, 12.418011, 4, 4, 2, 4, 47, 83, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 13, 0, 4
7.0, 0.0, 9, 7, 12, 7, 12, 15, 8, 5, 4, 1, 4.0, 23.922619, 4, 5, 2, 2, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
6.0, 1.0, 9, 7, 12, 7, 13, 15, 8, 5, 3, 3, 4.0, 4.2, 4, 5, 4, 5, 47, 85, 3, 13, 2, 20, 0, 1, 2, 0, 8, 8, 14, 2, 2
6.0, 1.0, 9, 7, 12, 7, 14, 16, 8, 5, 4, 4, 3.0, 3.75, 4, 5, 4, 5, 47, 87, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 2
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
?, ?, 8, 7, 11, 7, 15, 17, 7, 5, 5, 5, ?, ?, 5, 6, 5, 6, 45, 88, 2, 11, 2, 20, 1, 1, 1, 1, 8, 8, 14, 1, 3
?, ?, 8, 7, 11, 7, 15, 17, 7, 5, 5, 5, ?, ?, 5, 6, 5, 6, 45, 88, 2, 11, 2, 14, 1, 1, 1, 1, 8, 8, 14, 1, 3
?, ?, 8, 7, 11, 7, 15, 17, 7, 5, 5, 5, ?, ?, 5, 6, 5, 6, 49, 88, 2, 12, 2, 20, 1, 1, 1, 1, 8, 8, 14, 1, 4
6.0, 1.0, 9, 7, 12, 7, 14, 16, 8, 5, 4, 4, 3.0, 3.75, 4, 5, 4, 5, 47, 87, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 2
3.0, 4.0, 9, 7, 12, 7, 10, 10, 8, 5, 3, 1, 5.0, 21.75926, 3, 3, 6, 3, 44, 79, 3, 13, 2, 20, 1, 1, 2, 2, 8, 8, 14, 2, 5
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
0.0, 131.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 2, ?, 12.418011, 4, 4, 2, 4, 47, 83, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 13, 0, 4
7.0, 0.0, 9, 7, 12, 7, 12, 15, 8, 5, 4, 1, 4.0, 23.922619, 4, 5, 2, 2, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
6.0, 1.0, 9, 7, 12, 7, 14, 16, 8, 5, 4, 4, 3.0, 3.75, 4, 5, 4, 5, 47, 87, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 2
6.0, 1.0, 9, 7, 12, 7, 12, 14, 8, 5, 2, 4, 0.5, 2.20339, 6, 4, 4, 5, 47, 84, 3, 13, 2, 20, 0, 1, 0, 0, 5, 7, 13, 0, 2
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
?, ?, 8, 7, 11, 7, 15, 17, 7, 5, 5, 5, ?, ?, 5, 6, 5, 6, 45, 88, 2, 11, 2, 14, 1, 1, 1, 1, 8, 8, 14, 1, 3
2.0, 130.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 1, ?, 9.5, 3, 4, 3, 3, 48, 82, 3, 13, 2, 18, 0, 1, 2, 0, 8, 8, 14, 2, 3
7.0, 0.0, 9, 7, 12, 7, 12, 15, 8, 5, 4, 1, 4.0, 23.922619, 4, 5, 2, 2, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
0.0, 28.0, 9, 7, 12, 7, 9, 14, 8, 5, 4, 2, 4.0, 23.136906, 6, 4, 2, 2, 47, 75, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 8, 0, 4
6.0, 1.0, 9, 7, 12, 7, 12, 14, 8, 5, 2, 4, 0.5, 2.20339, 6, 4, 4, 5, 47, 84, 3, 13, 2, 20, 0, 1, 0, 0, 5, 7, 13, 0, 2
3.0, 4.0, 9, 7, 12, 7, 10, 10, 8, 5, 3, 1, 5.0, 21.75926, 3, 3, 6, 3, 44, 79, 3, 13, 2, 20, 1, 1, 2, 2, 8, 8, 14, 2, 5
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 20, 1, 1, 1, 1, 8, 8, 14, 1, 3
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 16, 1, 1, 1, 1, 8, 8, 14, 1, 4
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 16, 1, 1, 1, 1, 8, 8, 14, 1, 4
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 20, 1, 1, 1, 1, 8, 8, 14, 1, 4
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 19, 1, 1, 1, 1, 8, 8, 14, 1, 3
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 16, 1, 1, 1, 1, 8, 8, 14, 1, 3
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 16, 1, 1, 1, 1, 8, 8, 14, 1, 4
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 19, 1, 1, 1, 1, 8, 8, 14, 1, 3
0.0, 28.0, 9, 7, 12, 7, 9, 14, 8, 5, 4, 2, 4.0, 23.136906, 6, 4, 2, 2, 47, 75, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 8, 0, 4
0.0, 76.0, 9, 7, 12, 7, 15, 15, 8, 5, 5, 1, ?, 25.455128, 4, 4, 2, 1, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
0.0, 131.0, 9, 7, 12, 7, 15, 13, 8, 5, 5, 2, ?, 12.418011, 4, 4, 2, 4, 47, 83, 3, 13, 2, 20, 0, 1, 0, 0, 4, 6, 13, 0, 4
0.0, 76.0, 9, 7, 12, 7, 15, 15, 8, 5, 5, 1, ?, 25.455128, 4, 4, 2, 1, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 4
7.0, 14.0, 9, 7, 12, 7, 12, 9, 8, 5, 4, 4, 10.0, 10.0, 6, 4, 2, 2, 47, 78, 3, 13, 2, 20, 1, 1, 0, 0, 2, 6, 10, 0, 4
0.0, 76.0, 9, 7, 12, 7, 15, 15, 8, 5, 5, 1, ?, 25.455128, 4, 4, 2, 1, 47, 76, 3, 13, 2, 20, 1, 1, 0, 0, 2, 5, 9, 0, 2
?, ?, 7, 7, 10, 7, 15, 17, 6, 5, 5, 5, ?, ?, 5, 6, 5, 6, 48, 88, 1, 13, 1, 15, 1, 1, 1, 1, 8, 8, 14, 1, 2
6.0, 1.0, 9, 7, 12, 7, 14, 16, 8, 5, 4, 4, 3.0, 3.75, 4, 5, 4, 5, 47, 87, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 2
6.0, 1.0, 9, 7, 12, 7, 13, 15, 8, 5, 3, 3, 4.0, 4.2, 4, 5, 4, 5, 47, 85, 3, 13, 2, 20, 0, 1, 2, 0, 8, 8, 14, 2, 2
6.0, 1.0, 9, 7, 12, 7, 12, 14, 8, 5, 2, 4, 0.5, 2.20339, 6, 4, 4, 5, 47, 84, 3, 13, 2, 20, 0, 1, 0, 0, 5, 7, 13, 0, 2
3.0, 11.0, 9, 7, 12, 7, 11, 12, 8, 5, 3, 1, 1.0, 1.0, 4, 5, 6, 3, 47, 81, 3, 13, 2, 20, 0, 1, 0, 0, 3, 7, 11, 0, 5
3.0, 4.0, 9, 7, 12, 7, 14, 11, 8, 5, 4, 2, 1.75, 16.82986, 6, 4, 6, 3, 47, 80, 3, 13, 2, 20, 0, 1, 0, 0, 7, 7, 13, 0, 5
3.0, 4.0, 9, 7, 12, 7, 10, 10, 8, 5, 3, 1, 5.0, 21.75926, 3, 3, 6, 3, 44, 79, 3, 13, 2, 20, 1, 1, 2, 2, 8, 8, 14, 2, 5

